1,2 Samuel,10,23 - 24,10023001-10024999,0,100
1,1 Kings,11,1 - 2,11001001-11002999,0,101
1,1 Kings,11,3 - 5,11003001-11005999,0,102
1,1 Kings,11,6 - 7,11006001-11007999,0,103
1,1 Kings,11,8,11008001-11008999,0,104
1,1 Kings,11,9 - 10,11009001-11010999,0,105
1,1 Kings,11,11 - 12,11011001-11012999,0,106
1,1 Kings,11,13 - 14,11013001-11014999,0,107
1,1 Kings,11,15 - 17,11015001-11017999,0,108
1,1 Kings,11,18 - 19,11018001-11019999,0,109
1,1 Kings,11,20 - 21,11020001-11021999,0,110
1,1 Kings,11,22,11022001-11022999,0,111
1,2 Kings,12,1 - 3,12001001-12003999,0,112
1,2 Kings,12,4 - 5,12004001-12005999,0,113
1,2 Kings,12,6 - 8,12006001-12008999,0,114
1,2 Kings,12,9 - 10,12009001-12010999,0,115
1,2 Kings,12,11 - 13,12011001-12013999,0,116
1,2 Kings,12,14 - 15,12014001-12015999,0,117
1,2 Kings,12,16 - 17,12016001-12017999,0,118
1,2 Kings,12,18 - 19,12018001-12019999,0,119
1,2 Kings,12,20 - 22,12020001-12022999,0,120
1,2 Kings,12,23 - 25,12023001-12025999,0,121
1,1 Chronicles,13,1 - 2,13001001-13002999,0,122
1,1 Chronicles,13,3 - 5,13003001-13005999,0,123
1,1 Chronicles,13,6 - 7,13006001-13007999,0,124
1,1 Chronicles,13,8 - 10,13008001-13010999,0,125
1,1 Chronicles,13,11 - 12,13011001-13012999,0,126
1,1 Chronicles,13,13 - 15,13013001-13015999,0,127
1,1 Chronicles,13,16 - 17,13016001-13017999,0,128
1,1 Chronicles,13,18 - 20,13018001-13020999,0,129
1,1 Chronicles,13,21 - 23,13021001-13023999,0,130
1,1 Chronicles,13,24 - 26,13024001-13026999,0,131
1,1 Chronicles,13,27 - 29,13027001-13029999,0,132
1,2 Chronicles,14,1 - 3,14001001-14003999,0,133
1,2 Chronicles,14,4 - 6,14004001-14006999,0,134
1,2 Chronicles,14,7 - 9,14007001-14009999,0,135
1,2 Chronicles,14,10 - 14,14010001-14014999,0,136
1,2 Chronicles,14,15 - 18,14015001-14018999,0,137
1,2 Chronicles,14,19 - 22,14019001-14022999,0,138
1,2 Chronicles,14,23 - 25,14023001-14025999,0,139
1,2 Chronicles,14,26 - 28,14026001-14028999,0,140
1,2 Chronicles,14,29 - 30,14029001-14030999,0,141
1,2 Chronicles,14,31 - 33,14031001-14033999,0,142
1,2 Chronicles,14,34 - 36,14034001-14036999,0,143
1,Ezra,15,1 - 3,15001001-15003999,0,144
1,Ezra,15,4 - 7,15004001-15007999,0,145
1,Ezra,15,8 - 10,15008001-15010999,0,146
1,Nehemiah,16,1 - 3,16001001-16003999,0,147
1,Nehemiah,16,4 - 6,16004001-16006999,0,148
1,Nehemiah,16,7 - 8,16007001-16008999,0,149
1,Nehemiah,16,9 - 10,16009001-16010999,0,150
1,Nehemiah,16,11 - 13,16011001-16013999,0,151
1,Esther,17,1 - 4,17001001-17004999,0,152
1,Esther,17,5 - 10,17005001-17010999,0,153
1,Job,18,1 - 5,18001001-18005999,0,154
1,Job,18,6 - 9,18006001-18009999,0,155
1,Job,18,10 - 14,18010001-18014999,0,156
1,Job,18,15 - 18,18015001-18018999,0,157
1,Job,18,19 - 20,18019001-18020999,0,158
1,Job,18,21 - 24,18021001-18024999,0,159
1,Job,18,25 - 29,18025001-18029999,0,160
1,Job,18,30 - 31,18030001-18031999,0,161
1,Job,18,32 - 34,18032001-18034999,0,162
1,Job,18,35 - 38,18035001-18038999,0,163
1,Job,18,39 - 42,18039001-18042999,0,164
1,Psalms,19,1 - 8,19001001-19008999,0,165
1,Psalms,19,9 - 16,19009001-19016999,0,166
1,Psalms,19,17 - 19,19017001-19019999,0,167
1,Psalms,19,20 - 25,19020001-19025999,0,168
1,Psalms,19,26 - 31,19026001-19031999,0,169
1,Psalms,19,32 - 35,19032001-19035999,0,170
1,Psalms,19,36 - 38,19036001-19038999,0,171
1,Psalms,19,39 - 42,19039001-19042999,0,172
1,Psalms,19,43 - 47,19043001-19047999,0,173
1,Psalms,19,48 - 52,19048001-19052999,0,174
1,Psalms,19,53 - 58,19053001-19058999,0,175
1,Psalms,19,59 - 64,19059001-19064999,0,176
1,Psalms,19,65 - 68,19065001-19068999,0,177
1,Psalms,19,69 - 72,19069001-19072999,0,178
1,Psalms,19,73 - 77,19073001-19077999,0,179
1,Psalms,19,78 - 79,19078001-19079999,0,180
1,Psalms,19,80 - 86,19080001-19086999,0,181
1,Psalms,19,87 - 90,19087001-19090999,0,182
1,Psalms,19,91 - 96,19091001-19096999,0,183
1,Psalms,19,97 - 103,19097001-19103999,0,184
1,Psalms,19,104 - 105,19104001-19105999,0,185
1,Psalms,19,106 - 108,19106001-19108999,0,186
1,Psalms,19,109 - 115,19109001-19115999,0,187
1,Psalms,19,116 - 118,19116001-19118999,0,188
1,Psalms,19,119,19119001-19119999,0,189
1,Psalms,19,120 - 129,19120001-19129999,0,190
1,Psalms,19,130 - 138,19130001-19138999,0,191
1,Psalms,19,139 - 144,19139001-19144999,0,192
1,Psalms,19,145 - 150,19145001-19150999,0,193
1,Proverbs,20,1 - 4,20001001-20004999,0,194
1,Proverbs,20,5 - 8,20005001-20008999,0,195
1,Proverbs,20,9 - 12,20009001-20012999,0,196
1,Proverbs,20,13 - 16,20013001-20016999,0,197
1,Proverbs,20,17 - 19,20017001-20019999,0,198
1,Proverbs,20,20 - 22,20020001-20022999,0,199
1,Proverbs,20,23 - 27,20023001-20027999,0,200
1,Proverbs,20,28 - 31,20028001-20031999,0,201
1,Ecclesiastes,21,1 - 4,21001001-21004999,0,202
1,Ecclesiastes,21,5 - 8,21005001-21008999,0,203
1,Ecclesiastes,21,9 - 12,21009001-21012999,0,204
1,Song of Solomon,22,1 - 8,22001001-22008999,0,205
1,Isaiah,23,1 - 4,23001001-23004999,0,206
1,Isaiah,23,5 - 7,23005001-23007999,0,207
1,Isaiah,23,8 - 10,23008001-23010999,0,208
1,Isaiah,23,11 - 14,23011001-23014999,0,209
1,Isaiah,23,15 - 19,23015001-23019999,0,210
1,Isaiah,23,20 - 24,23020001-23024999,0,211
1,Isaiah,23,25 - 28,23025001-23028999,0,212
1,Isaiah,23,29 - 31,23029001-23031999,0,213
1,Isaiah,23,32 - 35,23032001-23035999,0,214
1,Isaiah,23,36 - 37,23036001-23037999,0,215
1,Isaiah,23,38 - 40,23038001-23040999,0,216
1,Isaiah,23,41 - 43,23041001-23043999,0,217
1,Isaiah,23,44 - 47,23044001-23047999,0,218
1,Isaiah,23,48 - 50,23048001-23050999,0,219
1,Isaiah,23,51 - 55,23051001-23055999,0,220
1,Isaiah,23,56 - 58,23056001-23058999,0,221
1,Isaiah,23,59 - 62,23059001-23062999,0,222
1,Isaiah,23,63 - 66,23063001-23066999,0,223
1,Jeremiah,24,1 - 4,24001001-24004999,0,224
1,Jeremiah,24,5 - 7,24005001-24007999,0,225
1,Jeremiah,24,8 - 10,24008001-24010999,0,226
1,Jeremiah,24,11 - 13,24011001-24013999,0,227
1,Jeremiah,24,14 - 16,24014001-24016999,0,228
1,Jeremiah,24,17 - 20,24017001-24020999,0,229
1,Jeremiah,24,21 - 23,24021001-24023999,0,230
1,Jeremiah,24,24 - 26,24024001-24026999,0,231
1,Jeremiah,24,27 - 29,24027001-24029999,0,232
1,Jeremiah,24,30 - 31,24030001-24031999,0,233
1,Jeremiah,24,32 - 33,24032001-24033999,0,234
1,Jeremiah,24,34 - 36,24034001-24036999,0,235
1,Jeremiah,24,37 - 39,24037001-24039999,0,236
1,Jeremiah,24,40 - 42,24040001-24042999,0,237
1,Jeremiah,24,43 - 44,24043001-24044999,0,238
1,Jeremiah,24,45 - 48,24045001-24048999,0,239
1,Jeremiah,24,49 - 50,24049001-24050999,0,240
1,Jeremiah,24,51 - 52,24051001-24052999,0,241
1,Lamentations,25,1 - 2,25001001-25002999,0,242
1,Lamentations,25,3 - 5,25003001-25005999,0,243
1,Ezekiel,26,1 - 3,26001001-26003999,0,244
1,Ezekiel,26,4 - 6,26004001-26006999,0,245
1,Ezekiel,26,7 - 9,26007001-26009999,0,246
1,Ezekiel,26,10 - 12,26010001-26012999,0,247
1,Ezekiel,26,13 - 15,26013001-26015999,0,248
1,Ezekiel,26,16,26016001-26016999,0,249
1,Ezekiel,26,17 - 18,26017001-26018999,0,250
1,Ezekiel,26,19 - 21,26019001-26021999,0,251
1,Ezekiel,26,22 - 23,26022001-26023999,0,252
1,Ezekiel,26,24 - 26,26024001-26026999,0,253
1,Ezekiel,26,27 - 28,26027001-26028999,0,254
1,Ezekiel,26,29 - 31,26029001-26031999,0,255
1,Ezekiel,26,32 - 33,26032001-26033999,0,256
1,Ezekiel,26,34 - 36,26034001-26036999,0,257
1,Ezekiel,26,37 - 38,26037001-26038999,0,258
1,Ezekiel,26,39 - 40,26039001-26040999,0,259
1,Ezekiel,26,41 - 43,26041001-26043999,0,260
1,Ezekiel,26,44 - 45,26044001-26045999,0,261
1,Ezekiel,26,46 - 48,26046001-26048999,0,262
1,Daniel,27,1 - 2,27001001-27002999,0,263
1,Daniel,27,3 - 4,27003001-27004999,0,264
1,Daniel,27,5 - 7,27005001-27007999,0,265
1,Daniel,27,8 - 10,27008001-27010999,0,266
1,Daniel,27,11 - 12,27011001-27012999,0,267
1,Hosea,28,1 - 7,28001001-28007999,0,268
1,Hosea,28,8 - 14,28008001-28014999,0,269
1,Joel,29,1 - 3,29001001-29003999,0,270
1,Amos,30,1 - 5,30001001-30005999,0,271
1,Amos,30,6 - 9,30006001-30009999,0,272
1,Obadiah,31,1,31001001-31001999,0,273
1,Jonah,32,1 - 4,32001001-32004999,0,274
1,Micah,33,1 - 7,33001001-33007999,0,275
1,Nahum,34,1 - 3,34001001-34003999,0,276
1,Habakkuk,35,1 - 3,35001001-35003999,0,277
1,Zephaniah,36,1 - 3,36001001-36003999,0,278
1,Haggai,37,1 - 2,37001001-37002999,0,279
1,Zechariah,38,1 - 7,38001001-38007999,0,280
1,Zechariah,38,8 - 11,38008001-38011999,0,281
1,Zechariah,38,12 - 14,38012001-38014999,0,282
1,Malachi,39,1 - 4,39001001-39004999,0,283
1,Matthew,40,1 - 4,40001001-40004999,0,284
1,Matthew,40,5 - 7,40005001-40007999,0,285
1,Matthew,40,8 - 10,40008001-40010999,0,286
1,Matthew,40,11 - 13,40011001-40013999,0,287
1,Matthew,40,14 - 17,40014001-40017999,0,288
1,Matthew,40,18 - 20,40018001-40020999,0,289
1,Matthew,40,21 - 23,40021001-40023999,0,290
1,Matthew,40,24 - 25,40024001-40025999,0,291
1,Matthew,40,26,40026001-40026999,0,292
1,Matthew,40,27 - 28,40027001-40028999,0,293
1,Mark,41,1 - 4,41001001-41004999,0,294
1,Mark,41,5 - 8,41005001-41008999,0,295
1,Mark,41,9 - 10,41009001-41010999,0,296
1,Mark,41,11 - 13,41011001-41013999,0,297
1,Mark,41,14 - 16,41014001-41016999,0,298
1,Luke,42,1 - 2,42001001-42002999,0,299
1,Luke,42,3 - 5,42003001-42005999,0,300
1,Luke,42,6 - 7,42006001-42007999,0,301
1,Luke,42,8 - 9,42008001-42009999,0,302
1,Luke,42,10 - 11,42010001-42011999,0,303
1,Luke,42,12 - 13,42012001-42013999,0,304
1,Luke,42,14 - 17,42014001-42017999,0,305
1,Luke,42,18 - 19,42018001-42019999,0,306
1,Luke,42,20 - 22,42020001-42022999,0,307
1,Luke,42,23 - 24,42023001-42024999,0,308
1,John,43,1 - 3,43001001-43003999,0,309
1,John,43,4 - 5,43004001-43005999,0,310
1,John,43,6 - 7,43006001-43007999,0,311
1,John,43,8 - 9,43008001-43009999,0,312
1,John,43,10 - 12,43010001-43012999,0,313
1,John,43,13 - 15,43013001-43015999,0,314
1,John,43,16 - 18,43016001-43018999,0,315
1,John,43,19 - 21,43019001-43021999,0,316
1,John,43,20 - 22,43020001-43022999,0,317
1,John,43,23 - 24,43023001-43024999,0,318
1,Acts,44,1 - 3,44001001-44003999,0,319
1,Acts,44,4 - 6,44004001-44006999,0,320
1,Acts,44,7 - 8,44007001-44008999,0,321
1,Acts,44,9 - 11,44009001-44011999,0,322
1,Acts,44,12 - 14,44012001-44014999,0,323
1,Acts,44,15 - 16,44015001-44016999,0,324
1,Acts,44,17 - 19,44017001-44019999,0,325
1,Acts,44,20 - 21,44020001-44021999,0,326
1,Acts,44,22 - 23,44022001-44023999,0,327
1,Acts,44,24 - 26,44024001-44026999,0,328
1,Acts,44,27 - 28,44027001-44028999,0,329
1,Romans,45,1 - 3,45001001-45003999,0,330
1,Romans,45,4 - 7,45004001-45007999,0,331
1,Romans,45,8 - 11,45008001-45011999,0,332
1,Romans,45,12 - 16,45012001-45016999,0,333
1,1 Corinthians,46,1 - 6,46001001-46006999,0,334
1,1 Corinthians,46,7 - 10,46007001-46010999,0,335
1,1 Corinthians,46,11 - 14,46011001-46014999,0,336
1,1 Corinthians,46,15 - 16,46015001-46016999,0,337
1,2 Corinthians,47,1 - 6,47001001-47006999,0,338
1,2 Corinthians,47,7 - 10,47007001-47010999,0,339
1,2 Corinthians,47,11 - 13,47011001-47013999,0,340
1,Galatians,48,1 - 6,48001001-48006999,0,341
1,Ephesians,49,1 - 6,49001001-49006999,0,342
1,Phillipians,50,1 - 4,50001001-50004999,0,343
1,Colossians,51,1 - 4,51001001-51004999,0,344
1,1 Thessalonians,52,1 - 5,52001001-52005999,0,345
1,2 Thessalonians,53,1 - 3,53001001-53003999,0,346
1,1 Timothy,54,1 - 6,54001001-54006999,0,347
1,2 Timothy,55,1 - 4,55001001-55004999,0,348
1,Titus,56,1 - 3,56001001-56003999,0,349
1,Philemon,57,1,57001001-57001999,0,350
1,Hebrews,58,1 - 6,58001001-58006999,0,351
1,Hebrews,58,7 - 10,58007001-58010999,0,352
1,Hebrews,58,11 - 13,58011001-58013999,0,353
1,James,59,1 - 5,59001001-59005999,0,354
1,1 Peter,60,1 - 5,60001001-60005999,0,355
1,2 Peter,61,1 - 3,61001001-61003999,0,356
1,1 John,62,1 - 5,62001001-62005999,0,357
1,2 John,63,1,63001001-63001999,0,358
1,3 John,64,1,64001001-64001999,0,359
1,Jude,65,1,65001001-65001999,0,360
1,Revelation,66,1 - 4,66001001-66004999,0,361
1,Revelation,66,5 - 9,66005001-66009999,0,362
1,Revelation,66,10 - 14,66010001-66014999,0,363
1,Revelation,66,15 - 18,66015001-66018999,0,364
1,Revelation,66,19 - 22,66019001-66022999,0,365
