0,Exodus,2,29,2029001-2029999,1,79
0,Exodus,2,30,2030001-2030999,1,80
0,Exodus,2,31,2031001-2031999,1,81
0,Exodus,2,32,2032001-2032999,1,82
0,Exodus,2,33,2033001-2033999,1,83
0,Exodus,2,34,2034001-2034999,1,84
0,Exodus,2,35,2035001-2035999,1,85
0,Exodus,2,36,2036001-2036999,1,86
0,Exodus,2,37,2037001-2037999,1,87
0,Exodus,2,38,2038001-2038999,1,88
0,Exodus,2,39,2039001-2039999,1,89
0,Exodus,2,40,2040001-2040999,1,90
0,Leviticus,3,1,3001001-3001999,1,91
0,Leviticus,3,2,3002001-3002999,1,92
0,Leviticus,3,3,3003001-3003999,1,93
0,Leviticus,3,4,3004001-3004999,1,94
0,Leviticus,3,5,3005001-3005999,1,95
0,Leviticus,3,6,3006001-3006999,1,96
0,Leviticus,3,7,3007001-3007999,1,97
0,Leviticus,3,8,3008001-3008999,1,98
0,Leviticus,3,9,3009001-3009999,1,99
0,Leviticus,3,10,3010001-3010999,1,100
0,Leviticus,3,11,3011001-3011999,1,101
0,Leviticus,3,12,3012001-3012999,1,102
0,Leviticus,3,13,3013001-3013999,1,103
0,Leviticus,3,14,3014001-3014999,1,104
0,Leviticus,3,15,3015001-3015999,1,105
0,Leviticus,3,16,3016001-3016999,1,106
0,Leviticus,3,17,3017001-3017999,1,107
0,Leviticus,3,18,3018001-3018999,1,108
0,Leviticus,3,19,3019001-3019999,1,109
0,Leviticus,3,20,3020001-3020999,1,110
0,Leviticus,3,21,3021001-3021999,1,111
0,Leviticus,3,22,3022001-3022999,1,112
0,Leviticus,3,23,3023001-3023999,1,113
0,Leviticus,3,24,3024001-3024999,1,114
0,Leviticus,3,25,3025001-3025999,1,115
0,Leviticus,3,26,3026001-3026999,1,116
0,Leviticus,3,27,3027001-3027999,1,117
0,Numbers,4,1,4001001-4001999,1,118
0,Numbers,4,2,4002001-4002999,1,119
0,Numbers,4,3,4003001-4003999,1,120
0,Numbers,4,4,4004001-4004999,1,121
0,Numbers,4,5,4005001-4005999,1,122
0,Numbers,4,6,4006001-4006999,1,123
0,Numbers,4,7,4007001-4007999,1,124
0,Numbers,4,8,4008001-4008999,1,125
0,Numbers,4,9,4009001-4009999,1,126
0,Numbers,4,10,4010001-4010999,1,127
0,Numbers,4,11,4011001-4011999,1,128
0,Numbers,4,12,4012001-4012999,1,129
0,Numbers,4,13,4013001-4013999,1,130
0,Numbers,4,14,4014001-4014999,1,131
0,Numbers,4,15,4015001-4015999,1,132
0,Numbers,4,16,4016001-4016999,1,133
0,Numbers,4,17,4017001-4017999,1,134
0,Numbers,4,18,4018001-4018999,1,135
0,Numbers,4,19,4019001-4019999,1,136
0,Numbers,4,20,4020001-4020999,1,137
0,Numbers,4,21,4021001-4021999,1,138
0,Numbers,4,22,4022001-4022999,1,139
0,Numbers,4,23,4023001-4023999,1,140
0,Numbers,4,24,4024001-4024999,1,141
0,Numbers,4,25,4025001-4025999,1,142
0,Numbers,4,26,4026001-4026999,1,143
0,Numbers,4,27,4027001-4027999,1,144
0,Numbers,4,28,4028001-4028999,1,145
0,Numbers,4,29,4029001-4029999,1,146
0,Numbers,4,30,4030001-4030999,1,147
0,Numbers,4,31,4031001-4031999,1,148
0,Numbers,4,32,4032001-4032999,1,149
0,Numbers,4,33,4033001-4033999,1,150
0,Numbers,4,34,4034001-4034999,1,151
0,Numbers,4,35,4035001-4035999,1,152
0,Numbers,4,36,4036001-4036999,1,153
0,Deuteronomy,5,1,5001001-5001999,1,154
0,Deuteronomy,5,2,5002001-5002999,1,155
0,Deuteronomy,5,3,5003001-5003999,1,156
0,Deuteronomy,5,4,5004001-5004999,1,157
0,Deuteronomy,5,5,5005001-5005999,1,158
0,Deuteronomy,5,6,5006001-5006999,1,159
0,Deuteronomy,5,7,5007001-5007999,1,160
0,Deuteronomy,5,8,5008001-5008999,1,161
0,Deuteronomy,5,9,5009001-5009999,1,162
0,Deuteronomy,5,10,5010001-5010999,1,163
0,Deuteronomy,5,11,5011001-5011999,1,164
0,Deuteronomy,5,12,5012001-5012999,1,165
0,Deuteronomy,5,13,5013001-5013999,1,166
0,Deuteronomy,5,14,5014001-5014999,1,167
0,Deuteronomy,5,15,5015001-5015999,1,168
0,Deuteronomy,5,16,5016001-5016999,1,169
0,Deuteronomy,5,17,5017001-5017999,1,170
0,Deuteronomy,5,18,5018001-5018999,1,171
0,Deuteronomy,5,19,5019001-5019999,1,172
0,Deuteronomy,5,20,5020001-5020999,1,173
0,Deuteronomy,5,21,5021001-5021999,1,174
0,Deuteronomy,5,22,5022001-5022999,1,175
0,Deuteronomy,5,23,5023001-5023999,1,176
0,Deuteronomy,5,24,5024001-5024999,1,177
0,Deuteronomy,5,25,5025001-5025999,1,178
0,Deuteronomy,5,26,5026001-5026999,1,179
0,Deuteronomy,5,27,5027001-5027999,1,180
0,Deuteronomy,5,28,5028001-5028999,1,181
0,Deuteronomy,5,29,5029001-5029999,1,182
0,Deuteronomy,5,30,5030001-5030999,1,183
0,Deuteronomy,5,31,5031001-5031999,1,184
0,Deuteronomy,5,32,5032001-5032999,1,185
0,Deuteronomy,5,33,5033001-5033999,1,186
0,Deuteronomy,5,34,5034001-5034999,1,187
0,Joshua,6,1,6001001-6001999,1,188
0,Joshua,6,2,6002001-6002999,1,189
0,Joshua,6,3,6003001-6003999,1,190
0,Joshua,6,4,6004001-6004999,1,191
0,Joshua,6,5,6005001-6005999,1,192
0,Joshua,6,6,6006001-6006999,1,193
0,Joshua,6,7,6007001-6007999,1,194
0,Joshua,6,8,6008001-6008999,1,195
0,Joshua,6,9,6009001-6009999,1,196
0,Joshua,6,10,6010001-6010999,1,197
0,Joshua,6,11,6011001-6011999,1,198
0,Joshua,6,12,6012001-6012999,1,199
0,Joshua,6,13,6013001-6013999,1,200
0,Joshua,6,14,6014001-6014999,1,201
0,Joshua,6,15,6015001-6015999,1,202
0,Joshua,6,16,6016001-6016999,1,203
0,Joshua,6,17,6017001-6017999,1,204
0,Joshua,6,18,6018001-6018999,1,205
0,Joshua,6,19,6019001-6019999,1,206
0,Joshua,6,20,6020001-6020999,1,207
0,Joshua,6,21,6021001-6021999,1,208
0,Joshua,6,22,6022001-6022999,1,209
0,Joshua,6,23,6023001-6023999,1,210
0,Joshua,6,24,6024001-6024999,1,211
0,Judges,7,1,7001001-7001999,1,212
0,Judges,7,2,7002001-7002999,1,213
0,Judges,7,3,7003001-7003999,1,214
0,Judges,7,4,7004001-7004999,1,215
0,Judges,7,5,7005001-7005999,1,216
0,Judges,7,6,7006001-7006999,1,217
0,Judges,7,7,7007001-7007999,1,218
0,Judges,7,8,7008001-7008999,1,219
0,Judges,7,9,7009001-7009999,1,220
0,Judges,7,10,7010001-7010999,1,221
0,Judges,7,11,7011001-7011999,1,222
0,Judges,7,12,7012001-7012999,1,223
0,Judges,7,13,7013001-7013999,1,224
0,Judges,7,14,7014001-7014999,1,225
0,Judges,7,15,7015001-7015999,1,226
0,Judges,7,16,7016001-7016999,0,227
0,Judges,7,17,7017001-7017999,0,228
0,Judges,7,18,7018001-7018999,0,229
0,Judges,7,19,7019001-7019999,0,230
0,Judges,7,20,7020001-7020999,0,231
0,Judges,7,21,7021001-7021999,0,232
0,Ruth,8,1,8001001-8001999,0,233
0,Ruth,8,2,8002001-8002999,0,234
0,Ruth,8,3,8003001-8003999,0,235
0,Ruth,8,4,8004001-8004999,0,236
0,1 Samuel,9,1,9001001-9001999,0,237
0,1 Samuel,9,2,9002001-9002999,0,238
0,1 Samuel,9,3,9003001-9003999,0,239
0,1 Samuel,9,4,9004001-9004999,0,240
0,1 Samuel,9,5,9005001-9005999,0,241
0,1 Samuel,9,6,9006001-9006999,0,242
0,1 Samuel,9,7,9007001-9007999,0,243
0,1 Samuel,9,8,9008001-9008999,0,244
0,1 Samuel,9,9,9009001-9009999,0,245
0,1 Samuel,9,10,9010001-9010999,0,246
0,1 Samuel,9,11,9011001-9011999,0,247
0,1 Samuel,9,12,9012001-9012999,0,248
0,1 Samuel,9,13,9013001-9013999,0,249
0,1 Samuel,9,14,9014001-9014999,0,250
0,1 Samuel,9,15,9015001-9015999,0,251
0,1 Samuel,9,16,9016001-9016999,0,252
0,1 Samuel,9,17,9017001-9017999,0,253
0,1 Samuel,9,18,9018001-9018999,0,254
0,1 Samuel,9,19,9019001-9019999,0,255
0,1 Samuel,9,20,9020001-9020999,0,256
0,1 Samuel,9,21,9021001-9021999,0,257
0,1 Samuel,9,22,9022001-9022999,0,258
0,1 Samuel,9,23,9023001-9023999,0,259
0,1 Samuel,9,24,9024001-9024999,0,260
0,1 Samuel,9,25,9025001-9025999,0,261
0,1 Samuel,9,26,9026001-9026999,0,262
0,1 Samuel,9,27,9027001-9027999,0,263
0,1 Samuel,9,28,9028001-9028999,0,264
0,1 Samuel,9,29,9029001-9029999,0,265
0,1 Samuel,9,30,9030001-9030999,0,266
0,1 Samuel,9,31,9031001-9031999,0,267
0,2 Samuel,10,1,10001001-10001999,0,268
0,2 Samuel,10,2,10002001-10002999,0,269
0,2 Samuel,10,3,10003001-10003999,0,270
0,2 Samuel,10,4,10004001-10004999,0,271
0,2 Samuel,10,5,10005001-10005999,0,272
0,2 Samuel,10,6,10006001-10006999,0,273
0,2 Samuel,10,7,10007001-10007999,0,274
0,2 Samuel,10,8,10008001-10008999,0,275
0,2 Samuel,10,9,10009001-10009999,0,276
0,2 Samuel,10,10,10010001-10010999,0,277
0,2 Samuel,10,11,10011001-10011999,0,278
0,2 Samuel,10,12,10012001-10012999,0,279
0,2 Samuel,10,13,10013001-10013999,0,280
0,2 Samuel,10,14,10014001-10014999,0,281
0,2 Samuel,10,15,10015001-10015999,0,282
0,2 Samuel,10,16,10016001-10016999,0,283
0,2 Samuel,10,17,10017001-10017999,0,284
0,2 Samuel,10,18,10018001-10018999,0,285
0,2 Samuel,10,19,10019001-10019999,0,286
0,2 Samuel,10,20,10020001-10020999,0,287
0,2 Samuel,10,21,10021001-10021999,0,288
0,2 Samuel,10,22,10022001-10022999,0,289
0,2 Samuel,10,23,10023001-10023999,0,290
0,2 Samuel,10,24,10024001-10024999,0,291
0,1 Kings,11,1,11001001-11001999,0,292
0,1 Kings,11,2,11002001-11002999,0,293
0,1 Kings,11,3,11003001-11003999,0,294
0,1 Kings,11,4,11004001-11004999,0,295
0,1 Kings,11,5,11005001-11005999,0,296
0,1 Kings,11,6,11006001-11006999,0,297
0,1 Kings,11,7,11007001-11007999,0,298
0,1 Kings,11,8,11008001-11008999,0,299
0,1 Kings,11,9,11009001-11009999,0,300
0,1 Kings,11,10,11010001-11010999,0,301
0,1 Kings,11,11,11011001-11011999,0,302
0,1 Kings,11,12,11012001-11012999,0,303
0,1 Kings,11,13,11013001-11013999,0,304
0,1 Kings,11,14,11014001-11014999,0,305
0,1 Kings,11,15,11015001-11015999,0,306
0,1 Kings,11,16,11016001-11016999,0,307
0,1 Kings,11,17,11017001-11017999,0,308
0,1 Kings,11,18,11018001-11018999,0,309
0,1 Kings,11,19,11019001-11019999,0,310
0,1 Kings,11,20,11020001-11020999,0,311
0,1 Kings,11,21,11021001-11021999,0,312
0,1 Kings,11,22,11022001-11022999,0,313
0,2 Kings,12,1,12001001-12001999,0,314
0,2 Kings,12,2,12002001-12002999,0,315
0,2 Kings,12,3,12003001-12003999,0,316
0,2 Kings,12,4,12004001-12004999,0,317
0,2 Kings,12,5,12005001-12005999,0,318
0,2 Kings,12,6,12006001-12006999,0,319
0,2 Kings,12,7,12007001-12007999,0,320
0,2 Kings,12,8,12008001-12008999,0,321
0,2 Kings,12,9,12009001-12009999,0,322
0,2 Kings,12,10,12010001-12010999,0,323
0,2 Kings,12,11,12011001-12011999,0,324
0,2 Kings,12,12,12012001-12012999,0,325
0,2 Kings,12,13,12013001-12013999,0,326
0,2 Kings,12,14,12014001-12014999,0,327
0,2 Kings,12,15,12015001-12015999,0,328
0,2 Kings,12,16,12016001-12016999,0,329
0,2 Kings,12,17,12017001-12017999,0,330
0,2 Kings,12,18,12018001-12018999,0,331
0,2 Kings,12,19,12019001-12019999,0,332
0,2 Kings,12,20,12020001-12020999,0,333
0,2 Kings,12,21,12021001-12021999,0,334
0,2 Kings,12,22,12022001-12022999,0,335
0,2 Kings,12,23,12023001-12023999,0,336
0,2 Kings,12,24,12024001-12024999,0,337
0,2 Kings,12,25,12025001-12025999,0,338
0,1 Chronicles,13,1,13001001-13001999,0,339
0,1 Chronicles,13,2,13002001-13002999,0,340
0,1 Chronicles,13,3,13003001-13003999,0,341
0,1 Chronicles,13,4,13004001-13004999,0,342
0,1 Chronicles,13,5,13005001-13005999,0,343
0,1 Chronicles,13,6,13006001-13006999,0,344
0,1 Chronicles,13,7,13007001-13007999,0,345
0,1 Chronicles,13,8,13008001-13008999,0,346
0,1 Chronicles,13,9,13009001-13009999,0,347
0,1 Chronicles,13,10,13010001-13010999,0,348
0,1 Chronicles,13,11,13011001-13011999,0,349
0,1 Chronicles,13,12,13012001-13012999,0,350
0,1 Chronicles,13,13,13013001-13013999,0,351
0,1 Chronicles,13,14,13014001-13014999,0,352
0,1 Chronicles,13,15,13015001-13015999,0,353
0,1 Chronicles,13,16,13016001-13016999,0,354
0,1 Chronicles,13,17,13017001-13017999,0,355
0,1 Chronicles,13,18,13018001-13018999,0,356
0,1 Chronicles,13,19,13019001-13019999,0,357
0,1 Chronicles,13,20,13020001-13020999,0,358
0,1 Chronicles,13,21,13021001-13021999,0,359
0,1 Chronicles,13,22,13022001-13022999,0,360
0,1 Chronicles,13,23,13023001-13023999,0,361
0,1 Chronicles,13,24,13024001-13024999,0,362
0,1 Chronicles,13,25,13025001-13025999,0,363
0,1 Chronicles,13,26,13026001-13026999,0,364
0,1 Chronicles,13,27,13027001-13027999,0,365
0,1 Chronicles,13,28,13028001-13028999,0,366
0,1 Chronicles,13,29,13029001-13029999,0,367
0,2 Chronicles,14,1,14001001-14001999,0,368
0,2 Chronicles,14,2,14002001-14002999,0,369
0,2 Chronicles,14,3,14003001-14003999,0,370
0,2 Chronicles,14,4,14004001-14004999,0,371
0,2 Chronicles,14,5,14005001-14005999,0,372
0,2 Chronicles,14,6,14006001-14006999,0,373
0,2 Chronicles,14,7,14007001-14007999,0,374
0,2 Chronicles,14,8,14008001-14008999,0,375
0,2 Chronicles,14,9,14009001-14009999,0,376
0,2 Chronicles,14,10,14010001-14010999,0,377
0,2 Chronicles,14,11,14011001-14011999,0,378
0,2 Chronicles,14,12,14012001-14012999,0,379
0,2 Chronicles,14,13,14013001-14013999,0,380
0,2 Chronicles,14,14,14014001-14014999,0,381
0,2 Chronicles,14,15,14015001-14015999,0,382
0,2 Chronicles,14,16,14016001-14016999,0,383
0,2 Chronicles,14,17,14017001-14017999,0,384
0,2 Chronicles,14,18,14018001-14018999,0,385
0,2 Chronicles,14,19,14019001-14019999,0,386
0,2 Chronicles,14,20,14020001-14020999,0,387
0,2 Chronicles,14,21,14021001-14021999,0,388
0,2 Chronicles,14,22,14022001-14022999,0,389
0,2 Chronicles,14,23,14023001-14023999,0,390
0,2 Chronicles,14,24,14024001-14024999,0,391
0,2 Chronicles,14,25,14025001-14025999,0,392
0,2 Chronicles,14,26,14026001-14026999,0,393
0,2 Chronicles,14,27,14027001-14027999,0,394
0,2 Chronicles,14,28,14028001-14028999,0,395
0,2 Chronicles,14,29,14029001-14029999,0,396
0,2 Chronicles,14,30,14030001-14030999,0,397
0,2 Chronicles,14,31,14031001-14031999,0,398
0,2 Chronicles,14,32,14032001-14032999,0,399
0,2 Chronicles,14,33,14033001-14033999,0,400
0,2 Chronicles,14,34,14034001-14034999,0,401
0,2 Chronicles,14,35,14035001-14035999,0,402
0,2 Chronicles,14,36,14036001-14036999,0,403
0,Ezra,15,1,15001001-15001999,0,404
0,Ezra,15,2,15002001-15002999,0,405
0,Ezra,15,3,15003001-15003999,0,406
0,Ezra,15,4,15004001-15004999,0,407
0,Ezra,15,5,15005001-15005999,0,408
0,Ezra,15,6,15006001-15006999,0,409
0,Ezra,15,7,15007001-15007999,0,410
0,Ezra,15,8,15008001-15008999,0,411
0,Ezra,15,9,15009001-15009999,0,412
0,Ezra,15,10,15010001-15010999,0,413
0,Nehemiah,16,1,16001001-16001999,0,414
0,Nehemiah,16,2,16002001-16002999,0,415
0,Nehemiah,16,3,16003001-16003999,0,416
0,Nehemiah,16,4,16004001-16004999,0,417
0,Nehemiah,16,5,16005001-16005999,0,418
0,Nehemiah,16,6,16006001-16006999,0,419
0,Nehemiah,16,7,16007001-16007999,0,420
0,Nehemiah,16,8,16008001-16008999,0,421
0,Nehemiah,16,9,16009001-16009999,0,422
0,Nehemiah,16,10,16010001-16010999,0,423
0,Nehemiah,16,11,16011001-16011999,0,424
0,Nehemiah,16,12,16012001-16012999,0,425
0,Nehemiah,16,13,16013001-16013999,0,426
0,Esther,17,1,17001001-17001999,0,427
0,Esther,17,2,17002001-17002999,0,428
0,Esther,17,3,17003001-17003999,0,429
0,Esther,17,4,17004001-17004999,0,430
0,Esther,17,5,17005001-17005999,0,431
0,Esther,17,6,17006001-17006999,0,432
0,Esther,17,7,17007001-17007999,0,433
0,Esther,17,8,17008001-17008999,0,434
0,Esther,17,9,17009001-17009999,0,435
0,Esther,17,10,17010001-17010999,0,436
0,Job,18,1,18001001-18001999,0,437
0,Job,18,2,18002001-18002999,0,438
0,Job,18,3,18003001-18003999,0,439
0,Job,18,4,18004001-18004999,0,440
0,Job,18,5,18005001-18005999,0,441
0,Job,18,6,18006001-18006999,0,442
0,Job,18,7,18007001-18007999,0,443
0,Job,18,8,18008001-18008999,0,444
0,Job,18,9,18009001-18009999,0,445
0,Job,18,10,18010001-18010999,0,446
0,Job,18,11,18011001-18011999,0,447
0,Job,18,12,18012001-18012999,0,448
0,Job,18,13,18013001-18013999,0,449
0,Job,18,14,18014001-18014999,0,450
0,Job,18,15,18015001-18015999,0,451
0,Job,18,16,18016001-18016999,0,452
0,Job,18,17,18017001-18017999,0,453
0,Job,18,18,18018001-18018999,0,454
0,Job,18,19,18019001-18019999,0,455
0,Job,18,20,18020001-18020999,0,456
0,Job,18,21,18021001-18021999,0,457
0,Job,18,22,18022001-18022999,0,458
0,Job,18,23,18023001-18023999,0,459
0,Job,18,24,18024001-18024999,0,460
0,Job,18,25,18025001-18025999,0,461
0,Job,18,26,18026001-18026999,0,462
0,Job,18,27,18027001-18027999,0,463
0,Job,18,28,18028001-18028999,0,464
0,Job,18,29,18029001-18029999,0,465
0,Job,18,30,18030001-18030999,0,466
0,Job,18,31,18031001-18031999,0,467
0,Job,18,32,18032001-18032999,0,468
0,Job,18,33,18033001-18033999,0,469
0,Job,18,34,18034001-18034999,0,470
0,Job,18,35,18035001-18035999,0,471
0,Job,18,36,18036001-18036999,0,472
0,Job,18,37,18037001-18037999,0,473
0,Job,18,38,18038001-18038999,0,474
0,Job,18,39,18039001-18039999,0,475
0,Job,18,40,18040001-18040999,0,476
0,Job,18,41,18041001-18041999,0,477
0,Job,18,42,18042001-18042999,0,478
0,Psalms,19,1,19001001-19001999,0,479
0,Psalms,19,2,19002001-19002999,0,480
0,Psalms,19,3,19003001-19003999,0,481
0,Psalms,19,4,19004001-19004999,0,482
0,Psalms,19,5,19005001-19005999,0,483
0,Psalms,19,6,19006001-19006999,0,484
0,Psalms,19,7,19007001-19007999,0,485
0,Psalms,19,8,19008001-19008999,0,486
0,Psalms,19,9,19009001-19009999,0,487
0,Psalms,19,10,19010001-19010999,0,488
0,Psalms,19,11,19011001-19011999,0,489
0,Psalms,19,12,19012001-19012999,0,490
0,Psalms,19,13,19013001-19013999,0,491
0,Psalms,19,14,19014001-19014999,0,492
0,Psalms,19,15,19015001-19015999,0,493
0,Psalms,19,16,19016001-19016999,0,494
0,Psalms,19,17,19017001-19017999,0,495
0,Psalms,19,18,19018001-19018999,0,496
0,Psalms,19,19,19019001-19019999,0,497
0,Psalms,19,20,19020001-19020999,0,498
0,Psalms,19,21,19021001-19021999,0,499
0,Psalms,19,22,19022001-19022999,0,500
0,Psalms,19,23,19023001-19023999,0,501
0,Psalms,19,24,19024001-19024999,0,502
0,Psalms,19,25,19025001-19025999,0,503
0,Psalms,19,26,19026001-19026999,0,504
0,Psalms,19,27,19027001-19027999,0,505
0,Psalms,19,28,19028001-19028999,0,506
0,Psalms,19,29,19029001-19029999,0,507
0,Psalms,19,30,19030001-19030999,0,508
0,Psalms,19,31,19031001-19031999,0,509
0,Psalms,19,32,19032001-19032999,0,510
0,Psalms,19,33,19033001-19033999,0,511
0,Psalms,19,34,19034001-19034999,0,512
0,Psalms,19,35,19035001-19035999,0,513
0,Psalms,19,36,19036001-19036999,0,514
0,Psalms,19,37,19037001-19037999,0,515
0,Psalms,19,38,19038001-19038999,0,516
0,Psalms,19,39,19039001-19039999,0,517
0,Psalms,19,40,19040001-19040999,0,518
0,Psalms,19,41,19041001-19041999,0,519
0,Psalms,19,42,19042001-19042999,0,520
0,Psalms,19,43,19043001-19043999,0,521
0,Psalms,19,44,19044001-19044999,0,522
0,Psalms,19,45,19045001-19045999,0,523
0,Psalms,19,46,19046001-19046999,0,524
0,Psalms,19,47,19047001-19047999,0,525
0,Psalms,19,48,19048001-19048999,0,526
0,Psalms,19,49,19049001-19049999,0,527
0,Psalms,19,50,19050001-19050999,0,528
0,Psalms,19,51,19051001-19051999,0,529
0,Psalms,19,52,19052001-19052999,0,530
0,Psalms,19,53,19053001-19053999,0,531
0,Psalms,19,54,19054001-19054999,0,532
0,Psalms,19,55,19055001-19055999,0,533
0,Psalms,19,56,19056001-19056999,0,534
0,Psalms,19,57,19057001-19057999,0,535
0,Psalms,19,58,19058001-19058999,0,536
0,Psalms,19,59,19059001-19059999,0,537
0,Psalms,19,60,19060001-19060999,0,538
0,Psalms,19,61,19061001-19061999,0,539
0,Psalms,19,62,19062001-19062999,0,540
0,Psalms,19,63,19063001-19063999,0,541
0,Psalms,19,64,19064001-19064999,0,542
0,Psalms,19,65,19065001-19065999,0,543
0,Psalms,19,66,19066001-19066999,0,544
0,Psalms,19,67,19067001-19067999,0,545
0,Psalms,19,68,19068001-19068999,0,546
0,Psalms,19,69,19069001-19069999,0,547
0,Psalms,19,70,19070001-19070999,0,548
0,Psalms,19,71,19071001-19071999,0,549
0,Psalms,19,72,19072001-19072999,0,550
0,Psalms,19,73,19073001-19073999,0,551
0,Psalms,19,74,19074001-19074999,0,552
0,Psalms,19,75,19075001-19075999,0,553
0,Psalms,19,76,19076001-19076999,0,554
0,Psalms,19,77,19077001-19077999,0,555
0,Psalms,19,78,19078001-19078999,0,556
0,Psalms,19,79,19079001-19079999,0,557
0,Psalms,19,80,19080001-19080999,0,558
0,Psalms,19,81,19081001-19081999,0,559
0,Psalms,19,82,19082001-19082999,0,560
0,Psalms,19,83,19083001-19083999,0,561
0,Psalms,19,84,19084001-19084999,0,562
0,Psalms,19,85,19085001-19085999,0,563
0,Psalms,19,86,19086001-19086999,0,564
0,Psalms,19,87,19087001-19087999,0,565
0,Psalms,19,88,19088001-19088999,0,566
0,Psalms,19,89,19089001-19089999,0,567
0,Psalms,19,90,19090001-19090999,0,568
0,Psalms,19,91,19091001-19091999,0,569
0,Psalms,19,92,19092001-19092999,0,570
0,Psalms,19,93,19093001-19093999,0,571
0,Psalms,19,94,19094001-19094999,0,572
0,Psalms,19,95,19095001-19095999,0,573
0,Psalms,19,96,19096001-19096999,0,574
0,Psalms,19,97,19097001-19097999,0,575
0,Psalms,19,98,19098001-19098999,0,576
0,Psalms,19,99,19099001-19099999,0,577
0,Psalms,19,100,19100001-19100999,0,578
0,Psalms,19,101,19101001-19101999,0,579
0,Psalms,19,102,19102001-19102999,0,580
0,Psalms,19,103,19103001-19103999,0,581
0,Psalms,19,104,19104001-19104999,0,582
0,Psalms,19,105,19105001-19105999,0,583
0,Psalms,19,106,19106001-19106999,0,584
0,Psalms,19,107,19107001-19107999,0,585
0,Psalms,19,108,19108001-19108999,0,586
0,Psalms,19,109,19109001-19109999,0,587
0,Psalms,19,110,19110001-19110999,0,588
0,Psalms,19,111,19111001-19111999,0,589
0,Psalms,19,112,19112001-19112999,0,590
0,Psalms,19,113,19113001-19113999,0,591
